"Action","Vendor GSL ID","Available To Ship Date (mm/dd/yyyy)","PO Number","PO Release Number","PO Line Number","PO Shipment Number","Item Number","Item Description","Total Quantity","Received Quantity","Open Quantity","Quantity Available To Ship","In Process Quantity","Need By Date (mm/dd/yyyy)","Promise Date (mm/dd/yyyy)","Destination Org","Unit Price Amount","Total Price","Currency Code","Buyer Name","Payment Term","Creation Date (mm/dd/yyyy)"
"ACCEPTED","S13010","10-01-2026","174498128","","1","1","84B108875P1","BUS BAR, 7"" X 4.25""","15","","15","15","","10-12-2026","10-12-2026","EKD-B12","33.96","509.4","USD","James Green","Net 150 Qrtly","04-01-2026"
"ACCEPTED","S13010","11-20-2026","174508183","","1","1","84B529861AEG1","BUSBAR ASM","30","","30","30","","12-03-2026","12-03-2026","TXL - Texas Locomotive Manufacturing","21.08","632.4","USD","Tiffany DeMeritt","Net 150 Qrtly","04-09-2026"
"ACCEPTED","S13010","04-01-2026","990464940","","1","1","84D735289G1","BUS RING ""TB""","6","","6","6","","06-26-2026","06-26-2026","GCM - Contagem Mfg","640.87","3845.22","USD","Vitória Pereira","Net 150 Qrtly","09-26-2025"
"ACCEPTED","S13010","06-17-2026","990457389","","1","1","84D735289ABG1","BUS RING ""TA""","7","","7","7","","09-11-2026","09-11-2026","GCM - Contagem Mfg","690.34","4832.38","USD","Vitória Pereira","Net 150 Qrtly","08-12-2025"
"ACCEPTED","S13010","06-17-2026","990457390","","1","1","84D735289ACG1","BUS RING ""TC""","7","","7","7","","09-11-2026","09-11-2026","GCM - Contagem Mfg","715.85","5010.95","USD","Vitória Pereira","Net 150 Qrtly","08-12-2025"
"ACCEPTED","S13010","06-17-2026","990471299","","1","1","84D735289G1","BUS RING ""TB""","8","","8","8","","09-11-2026","09-11-2026","GCM - Contagem Mfg","640.87","5126.96","USD","Vitória Pereira","Net 150 Qrtly","11-02-2025"
"ACCEPTED","S13010","11-03-2026","174502675","","1","1","41A296332AJP3","Clamp","12","","12","12","","11-12-2026","11-12-2026","EEM-Erie Electronics Manufacturing","98.74","1184.88","USD","James Green","Net 150 Qrtly","04-03-2026"
"ACCEPTED","S13010","11-06-2026","174508052","","1","1","41A296332AJP3","Clamp","21","","21","21","","11-17-2026","11-17-2026","EEM-Erie Electronics Manufacturing","98.74","2073.54","USD","James Green","Net 150 Qrtly","04-09-2026"
"ACCEPTED","S13010","10-07-2026","174508134","","1","1","84B108875P1","BUS BAR, 7"" X 4.25""","24","","24","24","","10-20-2026","10-20-2026","TXD - Texas Locomotive Distribution","33.96","815.04","USD","Tiffany DeMeritt","Net 150 Qrtly","04-09-2026"
"ACCEPTED","S13010","11-24-2026","174501326","","1","1","41A296332AJP1","Spring Asm","21","","21","21","","12-03-2026","12-03-2026","EEM-Erie Electronics Manufacturing","53.87","1131.27","USD","James Green","Net 150 Qrtly","04-02-2026"
"ACCEPTED","S13010","10-28-2026","174497638","","1","1","41A296332AJP3","Clamp","5","","5","5","","11-06-2026","11-06-2026","EEM-Erie Electronics Manufacturing","98.74","493.7","USD","James Green","Net 150 Qrtly","04-01-2026"
"ACCEPTED","S13010","10-07-2026","174506368","","1","1","84B108876P1","BUS BAR, 7"" X 5.38""","27","","27","27","","10-16-2026","10-16-2026","Z63 - Erie, PA","33.96","916.92","USD","James Green","Net 150 Qrtly","04-08-2026"
"ACCEPTED","S13010","09-23-2026","174498358","","1","1","8834202G1","Armature","9","","9","9","","10-02-2026","10-02-2026","EEM-Erie Electronics Manufacturing","49.54","445.86","USD","James Green","Net 150 Qrtly","04-01-2026"
"ACCEPTED","S13010","10-02-2026","174504528","","1","1","84B108875P1","BUS BAR, 7"" X 4.25""","24","","24","24","","10-15-2026","10-15-2026","TXD - Texas Locomotive Distribution","33.96","815.04","USD","Tiffany DeMeritt","Net 150 Qrtly","04-07-2026"
"ACCEPTED","S13010","10-08-2026","174507739","","1","1","84B108875P1","BUS BAR, 7"" X 4.25""","15","","15","15","","10-19-2026","10-19-2026","EKD-B12","33.96","509.4","USD","James Green","Net 150 Qrtly","04-09-2026"
"ACCEPTED","S13010","11-23-2026","174498886","","1","1","41A296332AJP1","Spring Asm","32","","32","32","","12-02-2026","12-02-2026","EEM-Erie Electronics Manufacturing","53.87","1723.84","USD","James Green","Net 150 Qrtly","04-01-2026"
"CLOSED","S13010","03-31-2026","174244868","","1","1","84B108875P1","BUS BAR, 7"" X 4.25""","15","15","","","15","04-09-2026","04-09-2026","EKD-B12","33.96","509.4","USD","James Green","Net 150 Qrtly","08-31-2025"
"CLOSED","S13010","03-20-2026","174259815","","1","1","84B108876P1","BUS BAR, 7"" X 5.38""","14","14","","","14","03-31-2026","03-31-2026","EKD-B12","33.96","475.44","USD","James Green","Net 150 Qrtly","09-14-2025"
"CLOSED","S13010","03-31-2026","174030690","","1","1","84C622950G1","Latch Asm","32","32","","","32","04-09-2026","04-09-2026","EKD-B12","115.48","3695.36","USD","James Green","Net 150 Qrtly","03-07-2025"
"CANCELLED","S13010","03-12-2026","174480841","","1","1","41C626910P1","Card Holder - 7 Slots","","","","","","03-23-2026","","B063 -Erie Parts Whs","141.65","708.25","USD","Valeria Parra","Net 150 Qrtly","03-22-2026"
"CLOSED","S13010","03-30-2026","174082089","","1","1","41B551952G1","Shunt, Contactor","128","128","","","128","04-17-2026","04-17-2026","Wabtec Reno Warehouse","22.16","2836.48","USD","Valeria Parra","Net 150 Qrtly","04-17-2025"
"REVISED","S13010","01-19-2027","174478759","","1","1","41C626910P1","Card Holder - 7 Slots","50","","50","50","","02-01-2027","","TXD - Texas Locomotive Distribution","141.65","7082.5","USD","Tiffany DeMeritt","Net 150 Qrtly","03-20-2026"
"CLOSED","S13010","04-02-2026","174176441","","1","1","336B640P6","Armature","98","98","","","98","04-13-2026","04-13-2026","EEM-Erie Electronics Manufacturing","7.64","748.72","USD","James Green","Net 150 Qrtly","07-09-2025"
"CANCELLED","S13010","06-04-2026","174504228","","1","1","8868241AAP17","Terminal  St,925/24-3/8,2ho","","","","","","06-19-2026","","Wabtec Plainfield Warehouse","20.92","1548.08","USD","Valeria Parra","Net 150 Qrtly","04-07-2026"
"CLOSED","S13010","04-02-2026","174251856","","1","1","6712788P1","Contactor Tip Stationary","25","25","","","25","04-13-2026","04-13-2026","EEM-Erie Electronics Manufacturing","12.36","309","USD","James Green","Net 150 Qrtly","09-08-2025"
"CLOSED","S13010","04-03-2026","174250705","","1","1","41A323842P1","Flange","500","500","","","500","04-14-2026","04-14-2026","EEM-Erie Electronics Manufacturing","0.9","450","USD","Lori Scholl","Net 150 Qrtly","09-05-2025"
"CLOSED","S13010","04-01-2026","174334084","","1","1","501A232P1","TERMINAL","5","5","","","5","04-10-2026","04-10-2026","EEM-Erie Electronics Manufacturing","98.83","494.15","USD","James Green","Net 150 Qrtly","11-13-2025"
"CLOSED","S13010","04-03-2026","174188258","","1","1","41B551088P1","Blow Out Coil","15","15","","","15","04-14-2026","04-14-2026","EEM-Erie Electronics Manufacturing","37.29","559.35","USD","Lori Scholl","Net 150 Qrtly","07-17-2025"
"CLOSED","S13010","04-02-2026","174185218","","1","1","9960282G1","Shunt","92","92","","","92","04-12-2026","04-12-2026","EEM-Erie Electronics Manufacturing","16.93","1557.56","USD","James Green","Net 150 Qrtly","07-16-2025"
"CLOSED","S13010","04-03-2026","174213048","","1","1","336B640P6","Armature","166","166","","","166","04-14-2026","04-14-2026","EEM-Erie Electronics Manufacturing","7.64","1268.24","USD","James Green","Net 150 Qrtly","08-07-2025"
"CLOSED","S13010","04-03-2026","174190459","","1","1","41B551088P1","Blow Out Coil","14","14","","","14","04-14-2026","04-14-2026","EEM-Erie Electronics Manufacturing","37.29","522.06","USD","Lori Scholl","Net 150 Qrtly","07-20-2025"
"CLOSED","S13010","04-03-2026","174197424","","1","1","41B551088P1","Blow Out Coil","41","41","","","41","04-14-2026","04-14-2026","EEM-Erie Electronics Manufacturing","37.29","1528.89","USD","Lori Scholl","Net 150 Qrtly","07-25-2025"
"CLOSED","S13010","03-25-2026","174300824","","1","1","84B108876P1","BUS BAR, 7"" X 5.38""","15","15","","","15","04-03-2026","04-03-2026","Z63 - Erie, PA","33.96","509.4","USD","James Green","Net 150 Qrtly","10-16-2025"
"CLOSED","S13010","03-18-2026","174291248","","1","1","84B108876P1","BUS BAR, 7"" X 5.38""","19","19","","","19","03-27-2026","03-27-2026","Z63 - Erie, PA","33.96","645.24","USD","James Green","Net 150 Qrtly","10-09-2025"
"CLOSED","S13010","03-18-2026","174292958","","1","1","84B108876P1","BUS BAR, 7"" X 5.38""","15","15","","","15","03-27-2026","03-27-2026","Z63 - Erie, PA","33.96","509.4","USD","James Green","Net 150 Qrtly","10-10-2025"
"CLOSED","S13010","04-01-2026","174330031","","1","1","41A265399ABP2","CONNECTN STRIP","27","27","","","27","04-10-2026","04-10-2026","EKD-B12","16.19","437.13","USD","James Green","Net 150 Qrtly","11-10-2025"
"CLOSED","S13010","04-01-2026","174288980","","1","1","84B108876P1","BUS BAR, 7"" X 5.38""","18","18","","","18","04-14-2026","04-14-2026","TXD - Texas Locomotive Distribution","33.96","611.28","USD","Tiffany DeMeritt","Net 150 Qrtly","10-07-2025"
"CLOSED","S13010","04-02-2026","174288979","","1","1","84B108875P1","BUS BAR, 7"" X 4.25""","24","24","","","24","04-15-2026","04-15-2026","TXD - Texas Locomotive Distribution","33.96","815.04","USD","Tiffany DeMeritt","Net 150 Qrtly","10-07-2025"
"CLOSED","S13010","03-24-2026","174466625","","1","1","84B544377P26","MOTOR LEAD CONNECTOR","7","7","","","7","04-08-2026","04-08-2026","Wabtec Plainfield Warehouse","59.55","416.85","USD","Valeria Parra","Net 150 Qrtly","03-12-2026"
"CLOSED","S13010","01-29-2026","174390692","","1","1","9960190G2","Contact","10","10","","","10","02-13-2026","04-01-2026","Wabtec Plainfield Warehouse","62.11","621.1","USD","Valeria Parra","Net 150 Qrtly","01-14-2026"
"CLOSED","S13010","03-24-2026","174466626","","1","1","84B544377P26","MOTOR LEAD CONNECTOR","17","17","","","17","04-08-2026","04-08-2026","Wabtec Plainfield Warehouse","59.55","1012.35","USD","Valeria Parra","Net 150 Qrtly","03-12-2026"
"CLOSED","S13010","03-31-2026","174200667","","1","1","41A264589G1","FINGER ASM","15","15","","","15","04-09-2026","04-09-2026","EEM-Erie Electronics Manufacturing","25.1","376.5","USD","James Green","Net 150 Qrtly","07-29-2025"
"CLOSED","S13010","04-03-2026","174213068","","1","1","41A296332AJP1","Spring Asm","25","25","","","25","04-14-2026","04-14-2026","EEM-Erie Electronics Manufacturing","53.87","1346.75","USD","James Green","Net 150 Qrtly","08-07-2025"
"CLOSED","S13010","04-03-2026","174211075","","1","1","41A296332AJP1","Spring Asm","29","29","","","29","04-14-2026","04-14-2026","EEM-Erie Electronics Manufacturing","53.87","1562.23","USD","James Green","Net 150 Qrtly","08-06-2025"
"CLOSED","S13010","04-02-2026","174255791","","1","1","41A296332AHP2","Clamp","32","32","","","32","04-17-2026","04-17-2026","Wabtec Plainfield Warehouse","73.51","2352.32","USD","Valeria Parra","Net 150 Qrtly","09-11-2025"
"CLOSED","S13010","03-13-2026","174251754","","1","1","84B526562AGP1","T1 TERMINAL","2","2","","","2","03-24-2026","03-24-2026","EPM-B6","484.52","969.04","USD","James Green","Net 150 Qrtly","09-08-2025"
"CLOSED","S13010","03-20-2026","174259439","","1","1","84B526562AGP1","T1 TERMINAL","3","3","","","3","03-31-2026","03-31-2026","EPM-B6","484.52","1453.56","USD","James Green","Net 150 Qrtly","09-14-2025"
"CLOSED","S13010","03-30-2026","174269235","","1","1","84B526562AJP1","TERMINAL","2","2","","","2","04-08-2026","04-08-2026","EPM-B6","475.37","950.74","USD","James Green","Net 150 Qrtly","09-21-2025"
"CLOSED","S13010","04-02-2026","174195653","","1","1","84C620845P3","Terminal","9","9","","","9","04-13-2026","04-13-2026","EPM-B6","48.92","440.28","USD","James Green","Net 150 Qrtly","07-24-2025"
"CLOSED","S13010","03-12-2026","174305322","","1","1","8868241AAP16","Terminal 775/24","318","318","","","318","03-30-2026","05-15-2026","LVR-Las Vegas NV","15.42","4903.56","USD","Rosa Cantu","Net 150 Qrtly","10-19-2025"
"CLOSED","S13010","03-02-2026","174250577","","1","1","41A264589G1","FINGER ASM","585","585","","","585","03-11-2026","03-31-2026","EEM-Erie Electronics Manufacturing","25.1","14683.5","USD","James Green","Net 150 Qrtly","09-05-2025"
"CLOSED","S13010","03-23-2026","174306247","","1","1","8868241AAP17","Terminal  St,925/24-3/8,2ho","93","93","","","93","04-01-2026","04-01-2026","EPM-B6","20.92","1945.56","USD","James Green","Net 150 Qrtly","10-21-2025"
"CLOSED","S13010","04-01-2026","174282792","","1","1","84B108875P1","BUS BAR, 7"" X 4.25""","16","16","","","16","04-14-2026","04-14-2026","TXD - Texas Locomotive Distribution","33.96","543.36","USD","Tiffany DeMeritt","Net 150 Qrtly","10-01-2025"
"CLOSED","S13010","03-18-2026","174325151","","1","1","84A234891G1","CABLE ASM","20","20","","","20","03-31-2026","04-01-2026","TXL - Texas Locomotive Manufacturing","45.8","916","USD","Tiffany DeMeritt","Net 150 Qrtly","11-05-2025"
"CLOSED","S13010","03-27-2026","174313992","","1","1","84A234891G1","CABLE ASM","20","20","","","20","04-09-2026","04-09-2026","TXL - Texas Locomotive Manufacturing","45.8","916","USD","Tiffany DeMeritt","Net 150 Qrtly","10-28-2025"
"CLOSED","S13010","03-31-2026","174284520","","1","1","84B108875P1","BUS BAR, 7"" X 4.25""","18","18","","","18","04-13-2026","04-13-2026","TXD - Texas Locomotive Distribution","33.96","611.28","USD","Tiffany DeMeritt","Net 150 Qrtly","10-02-2025"
"CLOSED","S13010","03-26-2026","174191441","","1","1","41B551088P1","Blow Out Coil","15","15","","","15","04-06-2026","04-06-2026","EEM-Erie Electronics Manufacturing","37.29","559.35","USD","Lori Scholl","Net 150 Qrtly","07-21-2025"
"CLOSED","S13010","03-31-2026","174149606","","1","1","9960282G1","Shunt","134","134","","","134","04-09-2026","04-09-2026","EEM-Erie Electronics Manufacturing","16.93","2268.62","USD","James Green","Net 150 Qrtly","06-15-2025"
"CLOSED","S13010","02-26-2026","174155993","","1","1","8834202G1","Armature","9","9","","","9","03-09-2026","03-09-2026","EEM-Erie Electronics Manufacturing","49.54","445.86","USD","James Green","Net 150 Qrtly","06-20-2025"
"CLOSED","S13010","04-01-2026","174162939","","1","1","9960282G1","Shunt","130","130","","","130","04-10-2026","04-10-2026","EEM-Erie Electronics Manufacturing","16.93","2200.9","USD","James Green","Net 150 Qrtly","06-26-2025"
"CLOSED","S13010","03-05-2026","174232014","","1","1","8834202G1","Armature","9","9","","","9","03-16-2026","03-16-2026","EEM-Erie Electronics Manufacturing","49.54","445.86","USD","James Green","Net 150 Qrtly","08-20-2025"
"CLOSED","S13010","03-18-2026","174239640","","1","1","8834202G1","Armature","14","14","","","14","03-27-2026","03-27-2026","EEM-Erie Electronics Manufacturing","46.45","650.3","USD","James Green","Net 150 Qrtly","08-27-2025"
"CLOSED","S13010","01-26-2026","174185217","","1","1","8834202G1","Armature","9","9","","","9","02-04-2026","02-04-2026","EEM-Erie Electronics Manufacturing","46.45","418.05","USD","James Green","Net 150 Qrtly","07-16-2025"
"CLOSED","S13010","04-01-2026","174204411","","1","1","336B640P6","Armature","62","62","","","62","04-10-2026","04-10-2026","EEM-Erie Electronics Manufacturing","7.64","473.68","USD","James Green","Net 150 Qrtly","07-31-2025"
"CLOSED","S13010","04-01-2026","174239880","","1","1","336B640P6","Armature","68","68","","","68","04-10-2026","04-10-2026","EEM-Erie Electronics Manufacturing","7.64","519.52","USD","James Green","Net 150 Qrtly","08-27-2025"
"CLOSED","S13010","03-30-2026","174155026","","1","1","41A279282P1","Core","100","100","","","100","04-06-2026","04-06-2026","EEM-Erie Electronics Manufacturing","5.7","570","USD","James Green","Net 150 Qrtly","06-19-2025"
"CLOSED","S13010","03-05-2026","174200668","","1","1","8834202G1","Armature","14","14","","","14","03-16-2026","03-16-2026","EEM-Erie Electronics Manufacturing","49.54","693.56","USD","James Green","Net 150 Qrtly","07-29-2025"
"CLOSED","S13010","03-27-2026","174259347","","1","1","41A326131P1","SPACER","72","72","","","72","04-07-2026","04-07-2026","EEM-Erie Electronics Manufacturing","11.19","805.68","USD","James Green","Net 150 Qrtly","09-14-2025"
"CLOSED","S13010","02-19-2026","174190471","","1","1","8834202G1","Armature","15","15","","","15","03-02-2026","03-02-2026","EEM-Erie Electronics Manufacturing","49.54","743.1","USD","James Green","Net 150 Qrtly","07-20-2025"
"CLOSED","S13010","03-16-2026","174165518","","1","1","8834202G1","Armature","18","18","","","18","03-25-2026","03-25-2026","EEM-Erie Electronics Manufacturing","49.54","891.72","USD","James Green","Net 150 Qrtly","06-29-2025"
"CANCELLED","S13010","06-04-2026","174471695","","1","1","8868241AAP17","Terminal  St,925/24-3/8,2ho","","","","","","06-19-2026","06-19-2026","Wabtec Plainfield Warehouse","20.92","1631.76","USD","Valeria Parra","Net 150 Qrtly","03-16-2026"
"NEW","S13010","04-14-2026","174501971","","1","1","41C637771G1","Bus Ring","5","","5","5","","04-29-2026","","Wabtec Plainfield Warehouse","327.01","1635.05","USD","Valeria Parra","Net 150 Qrtly","04-03-2026"
"REVISED","S13010","04-20-2026","174366554","","1","1","8868241AAP17","Terminal  St,925/24-3/8,2ho","71","","71","71","","04-29-2026","05-27-2026","EPM-B6","20.92","1485.32","USD","James Green","Net 150 Qrtly","12-14-2025"
"REVISED","S13010","12-31-2026","174493568","","1","1","4735488G3","Coil","5","","5","5","","01-11-2027","11-10-2026","EEM-Erie Electronics Manufacturing","135.23","676.15","USD","Lori Scholl","Net 150 Qrtly","03-29-2026"
"REVISED","S13010","06-17-2026","174394409","","1","1","8868241AAP16","Terminal 775/24","488","","488","488","","06-26-2026","10-02-2026","Z63 - Erie, PA","15.42","7524.96","USD","James Green","Net 150 Qrtly","01-16-2026"
"CLOSED","S13010","10-29-2025","174182145","","2","1","84D718635G2","Bus Ring       T2","5","5","","","5","11-07-2025","02-11-2026","CLE - Cleveland Svc","1509.37","7546.85","USD","Valeria Parra","Net 150 Qrtly","07-14-2025"
"CLOSED","S13010","11-28-2025","173750725","","2","1","84D718635G4","Bus Ring       T0","5","5","","","5","12-09-2025","03-06-2026","CLE - Cleveland Svc","1767.69","8838.45","USD","Valeria Parra","Net 150 Qrtly","08-04-2024"
"CLOSED","S13010","12-10-2025","174199489","","2","1","84D718635G3","Bus Ring       T3","5","5","","","5","12-19-2025","02-11-2026","CLE - Cleveland Svc","1539.44","7697.2","USD","Valeria Parra","Net 150 Qrtly","07-28-2025"
"CLOSED","S13010","12-10-2025","174199490","","2","1","84D718635G3","Bus Ring       T3","5","5","","","5","12-19-2025","02-27-2026","CLE - Cleveland Svc","1539.44","7697.2","USD","Valeria Parra","Net 150 Qrtly","07-28-2025"
"CLOSED","S13010","12-10-2025","174199483","","2","1","84D718635G2","Bus Ring       T2","5","5","","","5","12-19-2025","03-06-2026","CLE - Cleveland Svc","1509.37","7546.85","USD","Valeria Parra","Net 150 Qrtly","07-28-2025"
"CLOSED","S13010","02-12-2026","174295324","","1","1","84C620843P1","Terminal","4","4","","","4","02-27-2026","02-27-2026","Wabtec Plainfield Warehouse","108.92","435.68","USD","Valeria Parra","Net 150 Qrtly","10-12-2025"
"CLOSED","S13010","04-01-2026","174120728","","1","1","41A296332AJP1","Spring Asm","21","21","","","21","04-10-2026","04-10-2026","EEM-Erie Electronics Manufacturing","53.87","1131.27","USD","James Green","Net 150 Qrtly","05-22-2025"
"CLOSED","S13010","03-20-2026","174243130","","1","1","84C620843P1","Terminal","12","12","","","12","03-31-2026","05-19-2026","EPM-B6","108.92","1307.04","USD","James Green","Net 150 Qrtly","08-29-2025"
"CLOSED","S13010","03-20-2026","174267580","","1","1","84C620843P1","Terminal","18","18","","","18","03-31-2026","03-31-2026","EPM-B6","108.08","1945.44","USD","James Green","Net 150 Qrtly","09-19-2025"
